id,codigo_cie10,nombre,categoria,activo
13089,Y80,APARATOS DE MEDICINA FISICA ASOCIADOS CON INCIDENTES ADVERSOS,Y80,True
13090,Y80.0,"APARATOS DE MEDICINA FISICA ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO",Y80,True
13091,Y80.1,"APARATOS DE MEDICINA FISICA ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS ) Y DE REHABILITACION",Y80,True
13092,Y80.2,"APARATOS DE MEDICINA FISICA ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS",Y80,True
13093,Y80.3,"APARATOS DE MEDICINA FISICA ASOCIADOS CON INCIDENTES ADVERSOS, INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS)",Y80,True
13094,Y80.8,"APARATOS DE MEDICINA FISICA ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE",Y80,True
13095,Y81,DISPOSITIVOS DE CIRUGIA GENERAL Y PLASTICA ASOCIADOS CON INCIDENTES ADVERSOS,Y81,True
13096,Y81.0,"DISPOSITIVOS DE CIRUGIA GENERAL Y PLASTICA ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO",Y81,True
13097,Y81.1,"DISPOSITIVOS DE CIRUGIA GENERAL Y PLASTICA ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS ) Y DE REHABILITACION",Y81,True
13098,Y81.2,"DISPOSITIVOS DE CIRUGIA GENERAL Y PLASTICA ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS",Y81,True
13099,Y81.3,"DISPOSITIVOS DE CIRUGIA GENERAL Y PLASTICA ASOCIADOS CON INCIDENTES ADVERSOS, INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS)",Y81,True
13100,Y81.8,"DISPOSITIVOS DE CIRUGIA GENERAL Y PLASTICA ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE",Y81,True
13101,Y82,"OTROS DISPOSITIVOS MEDICOS, Y LOS NO ESPECIFICADOS, ASOCIADOS CON INCIDENTES  ADVERSOS",Y82,True
13102,Y82.0,"OTROS DISPOSITIVOS MEDICOS, Y LOS NO ESPECIFICADOS, ASOCIADOS CON INCIDENTES  ADVERSOS, DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO",Y82,True
13103,Y82.1,"OTROS DISPOSITIVOS MEDICOS, Y LOS NO ESPECIFICADOS, ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS ) Y DE REHABILITACION",Y82,True
13104,Y82.2,"OTROS DISPOSITIVOS MEDICOS, Y LOS NO ESPECIFICADOS, ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS",Y82,True
13105,Y82.3,"OTROS DISPOSITIVOS MEDICOS, Y LOS NO ESPECIFICADOS, ASOCIADOS CON INCIDENTES ADVERSOS, INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS)",Y82,True
13106,Y82.8,"OTROS DISPOSITIVOS MEDICOS, Y LOS NO ESPECIFICADOS, ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE",Y82,True
13107,V85.9,OCUPANTE NO ESPECIFICADO DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE NO DE TRANSITO,V85,True
13108,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,V86,True
13109,V86.0,CONDUCTOR DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSITO,V86,True
13110,V86.1,PASAJERO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSITO,V86,True
13111,V86.2,PERSONA QUE VIAJA FUERA DEL VEHICULO PARA TODO TERRENO O DE  OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADA EN ACCIDENTE DE TRANSITO,V86,True
13112,V86.3,OCUPANTE NO ESPECIFICADO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSITO,V86,True
13113,V86.4,PERSONA LESIONADA EN ACCIDENTE DE TRANSITO AL SUBIR O BAJAR DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA,V86,True
13114,V86.5,CONDUCTOR DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE NO DE TRANSITO,V86,True
13115,V86.6,PASAJERO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE NO DE TRANSITO,V86,True
13116,V86.7,PERSONA QUE VIAJA FUERA DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADA EN ACCIDENTE NO DE TRANSITO,V86,True
13117,V86.9,OCUPANTE NO ESPECIFICADO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE NO DE TRANSITO,V86,True
13118,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",V87,True
13119,V87.0,PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE MOTOR DE DOS O TRES RUEDAS (TRANSITO),V87,True
13120,V87.1,PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR Y UN VEHICULO DE MOTOR DE DOS O TRES RUEDAS  (TRANSITO),V87,True
13121,V87.2,PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y CAMIONETA O FURGONETA (TRANSITO),V87,True
13122,V87.3,PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y AUTOBUS (TRANSITO),V87,True
13123,V87.4,PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE TRANSPORTE PESADO (TRANSITO),V87,True
13124,V87.5,PERSONA LESIONADA POR COLISION ENTRE VEHICULO DE TRANSPORTE PESADO Y AUTOBUS (TRANSITO),V87,True
13125,V87.6,PERSONA LESIONADA POR COLISION ENTRE TREN O VEHICULO DE RIELES Y AUTOMOVIL (TRANSITO),V87,True
13126,V87.7,PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR ESPECIFICADOS (TRANSITO),V87,True
13127,V87.8,PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO DE MOTOR SIN COLISION (TRANSITO),V87,True
13128,V87.9,PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO SIN MOTOR (CON COLISION) (SIN COLISION) (TRANSITO),V87,True
13129,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE  DE LA VICTIMA",V88,True
13130,V88.0,"PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE MOTOR DE DOS O TRES RUEDAS, NO DE TRANSITO",V88,True
13131,V88.1,"PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR Y UN VEHICULO DE MOTOR DE DOS O TRES RUEDAS, NO DE TRANSITO",V88,True
13132,V88.2,"PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y CAMIONETA O FURGONETA, NO DE TRANSITO",V88,True
13133,V88.3,"PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y AUTOBUS, NO DE TRANSITO",V88,True
13134,V88.4,"PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE TRANSPORTE PESADO, NO DE TRANSITO",V88,True
13135,V88.5,"PERSONA LESIONADA POR COLISION ENTRE VEHICULO DE TRANSPORTE PESADO Y AUTOBUS, NO DE TRANSITO",V88,True
13136,V88.6,"PERSONA LESIONADA POR COLISION ENTRE TREN O VEHICULO DE RIELES Y AUTOMOVIL, NO DE TRANSITO",V88,True
13137,V88.7,"PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR ESPECIFICADOS,NO DE TRANSITO",V88,True
13138,V88.8,"PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO DE MOTOR SIN COLISION, NO DE TRANSITO",V88,True
13139,V88.9,"PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO SIN MOTOR (CON COLISION) (SIN COLISION), NO DE TRANSITO",V88,True
13140,V89,"ACCIDENTE DE VEHICULO DE MOTOR O SIN MOTOR, TIPO DE VEHICULO NO ESPECIFICADO",V89,True
13141,V89.0,"PERSONA LESIONADA EN ACCIDENTE NO DE TRANSITO, DE VEHICULO DE MOTOR NO ESPECIFICADO",V89,True
13142,V89.1,"PERSONA LESIONADA EN ACCIDENTE NO DE TRANSITO, DE VEHICULO SIN MOTOR NO ESPECIFICADO",V89,True
13143,V89.2,"PERSONA LESIONADA EN ACCIDENTE DE TRANSITO, DE VEHICULO DE MOTOR NO ESPECIFICADO",V89,True
13144,V89.3,"PERSONA LESIONADA EN ACCIDENTE DE TRANSITO, DE VEHICULO SIN MOTOR NO ESPECIFICADO",V89,True
13145,V89.9,PERSONA LESIONADA EN ACCIDENTE DE VEHICULO NO ESPECIFICADO,V89,True
13146,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,V90,True
13147,V90.0,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BARCO MERCANTE",V90,True
13148,V90.1,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BARCO DE PASAJEROS",V90,True
13149,V90.2,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BOTE DE PESCA",V90,True
13150,V90.3,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, OTRO VEHICULO ACUATICO CON MOTOR",V90,True
13151,V90.4,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, VELERO",V90,True
13152,V90.5,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, CANOA O KAYAK",V90,True
13153,V90.6,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BALSA INFLABLE (SIN MOTOR)",V90,True
13154,V90.7,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, ESQUI ACUATICO",V90,True
13155,V90.8,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, OTRO VEHICULO ACUATICO SIN MOTOR",V90,True
13156,V90.9,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, VEHICULO ACUATICO NO ESPECIFICADO",V90,True
13157,V91,ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO,V91,True
13158,V91.0,"ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BARCO MERCANTE",V91,True
13159,V91.1,"ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BARCO DE PASAJEROS",V91,True
13160,V91.2,"ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BOTE DE PESCA",V91,True
13161,V91.3,"ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, OTRO VEHICULO ACUATICO CON MOTOR",V91,True
13162,V91.4,"ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, VELERO",V91,True
13163,W93.1,"EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL, EN INSTITUCION RESIDENCIAL",W93,True
13164,W93.2,"EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS",W93,True
13165,W93.3,"EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL, EN AREAS DE DEPORTE Y ATLETISMO",W93,True
13166,W93.4,"EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL, EN CALLES Y CARRETERAS",W93,True
13167,W93.5,"EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL, EN COMERCIO Y AREA DE SERVICIOS",W93,True
13168,W93.6,"EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION",W93,True
13169,W93.7,"EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL, EN GRANJA",W93,True
13170,W93.8,"EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL, EN OTRO LUGAR ESPECIFICADO",W93,True
13171,W93.9,"EXPOSICION A FRIO EXCESIVO DE ORIGEN ARTIFICIAL, EN LUGAR NO ESPECIFICADO",W93,True
13172,W94,EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE,W94,True
13173,W94.0,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN VIVIENDA",W94,True
13174,W94.1,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN INSTITUCION RESIDENCIAL",W94,True
13175,W94.2,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS",W94,True
13176,W94.3,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN AREAS DE DEPORTE Y ATLETISMO",W94,True
13177,W94.4,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN CALLES Y CARRETERAS",W94,True
13178,W94.5,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN COMERCIO Y AREA DE SERVICIOS",W94,True
13179,W94.6,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION",W94,True
13180,W94.7,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN GRANJA",W94,True
13181,W94.8,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN OTRO LUGAR ESPECIFICADO",W94,True
13182,W94.9,"EXPOSICION A PRESION DE AIRE ALTA Y BAJA Y A CAMBIOS EN LA PRESION DEL AIRE, EN LUGAR NO ESPECIFICADO",W94,True
13183,W99,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN  ARTIFICIAL",W99,True
13184,W99.0,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN VIVIENDA",W99,True
13185,W99.1,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN INSTITUCION RESIDENCIAL",W99,True
13186,W99.2,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS",W99,True
13187,W99.3,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN AREAS DE DEPORTE Y ATLETISMO",W99,True
13188,W99.4,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN CALLES Y CARRETERAS",W99,True
13189,W99.5,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN COMERCIO Y AREA DE SERVICIOS",W99,True
13190,W99.6,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION",W99,True
13191,W99.7,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN GRANJA",W99,True
13192,W99.8,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN OTRO LUGAR ESPECIFICADO",W99,True
13193,W99.9,"EXPOSICION A OTROS FACTORES AMBIENTALES Y A LOS NO ESPECIFICADOS, DE ORIGEN ARTIFICIAL, EN LUGAR NO ESPECIFICADO",W99,True
13194,X00,EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION,X00,True
13195,X00.0,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN VIVIENDA",X00,True
13196,X00.1,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN INSTITUCION RESIDENCIAL",X00,True
13197,X00.2,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS",X00,True
13198,X00.3,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN AREAS DE DEPORTE Y ATLETISMO",X00,True
13199,X00.4,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN CALLES Y CARRETERAS",X00,True
13200,X00.5,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN COMERCIO Y AREA DE SERVICIOS",X00,True
13201,X00.6,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION",X00,True
13202,X00.7,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN GRANJA",X00,True
13203,X00.8,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN OTRO LUGAR ESPECIFICADO",X00,True
13204,X00.9,"EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN LUGAR NO ESPECIFICADO",X00,True
13205,X01,EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION,X01,True
13206,X01.0,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN VIVIENDA",X01,True
13207,X01.1,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN INSTITUCION RESIDENCIAL",X01,True
13208,X01.2,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS",X01,True
13209,X01.3,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN AREAS DE DEPORTE Y ATLETISMO",X01,True
13210,X01.4,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN CALLES Y CARRETERAS",X01,True
13211,X01.5,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN COMERCIO Y AREA DE SERVICIOS",X01,True
13212,X01.6,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION",X01,True
13213,X01.7,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN GRANJA",X01,True
13214,X01.8,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN OTRO LUGAR ESPECIFICADO",X01,True
13215,X01.9,"EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, EN LUGAR NO ESPECIFICADO",X01,True
13216,X02,EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION,X02,True
13217,X02.0,"EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, EN VIVIENDA",X02,True
13218,X82.5,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR, EN COMERCIO Y AREA DE SERVICIOS",X82,True
13219,X82.6,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION",X82,True
13220,X82.7,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR, EN GRANJA",X82,True
13221,X82.8,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR, EN OTRO LUGAR ESPECIFICADO",X82,True
13222,X82.9,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR, EN LUGAR NO ESPECIFICADO",X82,True
13223,X83,LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS,X83,True
13224,X83.0,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN VIVIENDA",X83,True
13225,X83.1,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN INSTITUCION RESIDENCIAL",X83,True
13226,X83.2,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS",X83,True
13227,X83.3,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN AREAS DE DEPORTE Y ATLETISMO",X83,True
13228,X83.4,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN CALLES Y CARRETERAS",X83,True
13229,X83.5,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN COMERCIO Y AREA DE SERVICIOS",X83,True
13230,X83.6,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION",X83,True
13231,X83.7,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN GRANJA",X83,True
13232,X83.8,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN OTRO LUGAR ESPECIFICADO",X83,True
13233,X83.9,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS, EN LUGAR NO ESPECIFICADO",X83,True
13234,X84,LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS,X84,True
13235,X84.0,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN VIVIENDA",X84,True
13236,X84.1,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN INSTITUCION RESIDENCIAL",X84,True
13237,X84.2,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS",X84,True
13238,X84.3,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN AREAS DE DEPORTE Y ATLETISMO",X84,True
13239,X84.4,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN CALLES Y CARRETERAS",X84,True
13240,X84.5,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN COMERCIO Y AREA DE SERVICIOS",X84,True
13241,X84.6,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION",X84,True
13242,X84.7,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN GRANJA",X84,True
13243,X84.8,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN OTRO LUGAR ESPECIFICADO",X84,True
13244,X84.9,"LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS, EN LUGAR NO ESPECIFICADO",X84,True
13245,X85,"AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS",X85,True
13246,X85.0,"AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, EN VIVIENDA",X85,True
13247,X85.1,"AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, EN INSTITUCION RESIDENCIAL",X85,True
13248,X85.2,"AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS",X85,True
13249,X85.3,"AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, EN AREAS DE DEPORTE Y ATLETISMO",X85,True
13250,X85.4,"AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, EN CALLES Y CARRETERAS",X85,True
13251,X85.5,"AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, EN COMERCIO Y AREA DE SERVICIOS",X85,True
